City,Date,PM2.5,PM10,NO2,CO,SO2,AQI
Delhi,"Thursday, October 3, 2019",57.99,143.97,30.13,46.78,27.17,26
Delhi,"Friday, October 4, 2019",43.07,94.9,17.87,35.15,26.21,26
Delhi,"Saturday, October 5, 2019",39.48,108.22,20.52,36.22,23.56,21
Delhi,"Sunday, October 6, 2019",58.75,140.15,18.29,37.52,26.89,23
Delhi,"Monday, October 7, 2019",55.88,137.81,13.36,31.6,26.98,19
Delhi,"Tuesday, October 8, 2019",44.85,116.56,17.58,34.71,23.12,15
Delhi,"Wednesday, October 9, 2019",77.02,182.89,40.81,58.38,25.59,31
Delhi,"Thursday, October 10, 2019",100.82,215.18,34.75,54.51,29.71,37
Delhi,"Friday, October 11, 2019",98.07,203.36,35.13,53.08,31.79,32
Delhi,"Saturday, October 12, 2019",103.45,209.42,35.55,53.06,33.54,35
Delhi,"Sunday, October 13, 2019",132.57,255.42,43.72,63.23,34.93,39
Delhi,"Monday, October 14, 2019",116.33,239.47,52.78,68.23,34.7,38
Delhi,"Tuesday, October 15, 2019",133.35,285.26,67.74,86.5,36.03,49
Delhi,"Wednesday, October 16, 2019",146.37,279.78,39,62.13,38.12,37
Delhi,"Thursday, October 17, 2019",121.68,245.2,18.94,42.73,35.08,31
Delhi,"Friday, October 18, 2019",90.41,203.39,13.39,34.81,33.94,22
Delhi,"Saturday, October 19, 2019",76.77,174.84,31.61,53.94,33.65,33
Delhi,"Sunday, October 20, 2019",98.05,203.14,35,53.46,33.32,31
Delhi,"Monday, October 21, 2019",115.16,235,34.79,55.42,31.9,29
Delhi,"Tuesday, October 22, 2019",93.51,213.26,34.86,57.98,29.84,29
Delhi,"Wednesday, October 23, 2019",122.12,268.58,56.07,80.24,34.38,34
Delhi,"Thursday, October 24, 2019",173.56,346.51,84.08,108.93,41.69,51
Delhi,"Friday, October 25, 2019",129.9,270.87,42.42,64.73,37.02,36
Delhi,"Saturday, October 26, 2019",148.73,290.6,61.19,83.98,40.14,39
Delhi,"Sunday, October 27, 2019",198.81,321.68,46.63,68.91,40.04,30
Delhi,"Monday, October 28, 2019",301.39,420.35,35.11,59.73,40.16,21
Delhi,"Tuesday, October 29, 2019",287.56,440.77,58.36,86.74,49,37
Delhi,"Wednesday, October 30, 2019",279.32,454.35,87.7,113.63,52.82,50
Delhi,"Thursday, October 31, 2019",314.32,500.04,99.58,123.63,55.54,60
Delhi,"Friday, November 1, 2019",388.45,584.15,62.6,96.68,58.29,55
Delhi,"Saturday, November 2, 2019",320.26,467.74,34.23,61.32,49.38,35
Delhi,"Sunday, November 3, 2019",582.28,706.58,28.98,53.58,56.52,34
Delhi,"Monday, November 4, 2019",272.3,386.16,29.75,51.48,39.67,30
Delhi,"Tuesday, November 5, 2019",190.41,296.98,32.28,53.16,33.01,29
Delhi,"Wednesday, November 6, 2019",101.09,207.19,57.56,81.72,31.99,30
Delhi,"Thursday, November 7, 2019",182.47,292.56,29.02,54.77,37.3,38
Delhi,"Friday, November 8, 2019",154.14,253.44,51.48,73.74,38.97,47
Delhi,"Saturday, November 9, 2019",140.8,230.5,35.56,56.07,35.4,34
Delhi,"Sunday, November 10, 2019",192.35,296.44,30.88,56.41,32.4,30
Delhi,"Monday, November 11, 2019",252.48,380.54,45.96,75.05,37.01,40
Delhi,"Tuesday, November 12, 2019",384.34,529.59,51.47,83.09,40.72,44
Delhi,"Wednesday, November 13, 2019",383.36,541.19,62.74,94.33,43.4,52
Delhi,"Thursday, November 14, 2019",371.42,545.66,77.46,114.67,50.55,65
Delhi,"Friday, November 15, 2019",423.52,576.12,44.06,73.02,50.12,49
Delhi,"Saturday, November 16, 2019",174.03,293,23.38,45.36,35.82,30
Delhi,"Sunday, November 17, 2019",96.34,165.5,14.48,32.29,29.55,17
Delhi,"Monday, November 18, 2019",108.4,181.67,29.18,49.47,29.79,21
Delhi,"Tuesday, November 19, 2019",126.92,218.13,52.44,77.11,33.12,32
Delhi,"Wednesday, November 20, 2019",175.19,295.47,79.63,106.76,40.19,46
Delhi,"Thursday, November 21, 2019",217.7,363.77,104.83,135.9,44.56,72
Delhi,"Friday, November 22, 2019",201.17,332.6,83.99,113.99,42.17,57
Delhi,"Saturday, November 23, 2019",130.41,224.14,33.69,60.68,34.6,34
Delhi,"Sunday, November 24, 2019",107.86,178.21,19.82,42.87,34.33,21
Delhi,"Monday, November 25, 2019",122.37,213.67,44.39,69.13,35.67,31
Delhi,"Tuesday, November 26, 2019",114.27,225.78,49.17,73.89,37.04,38
Delhi,"Wednesday, November 27, 2019",65.7,128.1,19.37,41.04,34.32,28
Delhi,"Thursday, November 28, 2019",31.03,58.6,10.57,27.14,30.25,20
Delhi,"Friday, November 29, 2019",53.79,100.29,29.65,49.52,31.59,28
Delhi,"Saturday, November 30, 2019",96.96,159.36,34.59,56.55,36.65,31
Delhi,"Sunday, December 1, 2019",123.66,192.47,38.19,63.15,36.51,23
Delhi,"Monday, December 2, 2019",141.12,229.08,50.45,77.73,38.4,27
Delhi,"Tuesday, December 3, 2019",140.07,241.56,53.47,82.31,38.81,32
Delhi,"Wednesday, December 4, 2019",163.24,277.92,77.61,107.88,43.21,43
Delhi,"Thursday, December 5, 2019",271.99,416.79,115.56,148.59,55.2,72
Delhi,"Friday, December 6, 2019",241.69,362.1,73.76,103.48,57.17,57
Delhi,"Saturday, December 7, 2019",233.79,348.44,79.28,107.56,55.32,48
Delhi,"Sunday, December 8, 2019",239.98,355.16,109.28,137.04,58.01,58
Delhi,"Monday, December 9, 2019",200.33,311.58,87.59,114.07,56.75,46
Delhi,"Tuesday, December 10, 2019",236.4,363.3,85.62,115.07,59.1,50
Delhi,"Wednesday, December 11, 2019",299.85,452.65,106.35,138.71,68.66,69
Delhi,"Thursday, December 12, 2019",284.18,412.59,46.67,76.85,70.65,39
Delhi,"Friday, December 13, 2019",94.62,124.26,13.29,32.94,50.03,16
Delhi,"Saturday, December 14, 2019",78.59,128.36,26.2,43.17,38.62,25
Delhi,"Sunday, December 15, 2019",94.67,151.57,26.19,43.01,38.46,21
Delhi,"Monday, December 16, 2019",88.05,133.11,21.68,36,39.25,13
Delhi,"Tuesday, December 17, 2019",93.07,140.23,27.2,40.32,46.78,14
Delhi,"Wednesday, December 18, 2019",144,214.88,29.59,48.79,51.81,23
Delhi,"Thursday, December 19, 2019",261.16,385.13,51.02,72.47,57.3,35
Delhi,"Friday, December 20, 2019",316.09,449.06,40.57,66.4,58.04,39
Delhi,"Saturday, December 21, 2019",249.87,353.94,37.13,57.35,62.14,31
Delhi,"Sunday, December 22, 2019",146.81,202.05,19.33,36.7,57.51,17
Delhi,"Monday, December 23, 2019",171.47,240.19,26.86,44.43,53.04,24
Delhi,"Tuesday, December 24, 2019",262.69,401.03,38.02,64.46,53.3,38
Delhi,"Wednesday, December 25, 2019",166.71,258.28,22.4,40.79,48.52,23
Delhi,"Thursday, December 26, 2019",196.97,299.85,19.25,41.2,51.83,22
Delhi,"Friday, December 27, 2019",240.07,371.45,28.66,54.95,52.64,33
Delhi,"Saturday, December 28, 2019",275.6,426.12,60.13,83.47,50.47,39
Delhi,"Sunday, December 29, 2019",326.79,500.15,32.73,61.51,49.61,33
Delhi,"Monday, December 30, 2019",333.43,486.35,54.97,79.04,50.75,47
Delhi,"Tuesday, December 31, 2019",245.53,338.18,44.49,64.57,48.22,38
Delhi,"Wednesday, January 1, 2020",372.14,483.87,109.53,135,56.85,61
Delhi,"Thursday, January 2, 2020",327.04,439.31,120.76,143.71,58.26,73
Delhi,"Friday, January 3, 2020",228.9,337.04,111.09,131.13,53.02,67
Delhi,"Saturday, January 4, 2020",220.6,327.22,86.58,110.2,53.46,48
Delhi,"Sunday, January 5, 2020",170.21,257.94,29.99,54.3,47.94,29
Delhi,"Monday, January 6, 2020",159.64,247.47,35.49,60.14,47.01,31
Delhi,"Tuesday, January 7, 2020",120.31,176.22,24.08,46.56,43.53,25
Delhi,"Wednesday, January 8, 2020",117.98,145.85,26.65,45.09,44.73,23
Delhi,"Thursday, January 9, 2020",89.26,132.06,14.71,31.03,36.87,15
Delhi,"Friday, January 10, 2020",130.82,203.54,27.73,50.71,37.73,25
Delhi,"Saturday, January 11, 2020",151.1,245.62,43.83,69.66,40.97,28
Delhi,"Sunday, January 12, 2020",207.23,325.36,90.44,113.97,48.65,39
Delhi,"Monday, January 13, 2020",218.98,329.77,61.38,84.22,53.64,34
Delhi,"Tuesday, January 14, 2020",115.62,163.67,21.19,40.99,46.34,24
Delhi,"Wednesday, January 15, 2020",111.57,179.08,29.61,54.26,41.76,30
Delhi,"Thursday, January 16, 2020",139.06,197.9,28.99,51.19,43.54,30
Delhi,"Friday, January 17, 2020",107.65,152.98,31.58,49.2,40.15,24
Delhi,"Saturday, January 18, 2020",125.3,198.24,39.64,60.8,39.56,29
Delhi,"Sunday, January 19, 2020",125.04,187.93,18.6,36.38,38.38,14
Delhi,"Monday, January 20, 2020",142.18,225.67,30.68,49.07,39.27,19
Delhi,"Tuesday, January 21, 2020",222.81,348.45,63.49,83.32,48.02,39
Delhi,"Wednesday, January 22, 2020",198.88,296.98,66,82.89,45.17,37
Delhi,"Thursday, January 23, 2020",74.45,137.61,15.4,33.47,36.32,14
Delhi,"Friday, January 24, 2020",79.83,151.81,23.68,45.88,34.23,15
Delhi,"Saturday, January 25, 2020",136.72,240.57,58.83,84.2,41.37,26
Delhi,"Sunday, January 26, 2020",201.2,309.09,74.63,95.06,48.8,34
Delhi,"Monday, January 27, 2020",209.97,330.91,89.41,116.25,53.66,37
Delhi,"Tuesday, January 28, 2020",104.45,149.12,17.85,37.97,42.76,18
Delhi,"Wednesday, January 29, 2020",77.95,134.17,30.9,48.65,38.01,21
Delhi,"Thursday, January 30, 2020",91.56,168.43,30.79,50.9,36.77,20
Delhi,"Friday, January 31, 2020",92.04,170.33,31.8,53.46,34.03,22
Delhi,"Saturday, February 1, 2020",112.13,201.19,49.25,67.5,35.95,27
Delhi,"Sunday, February 2, 2020",120.86,200.9,33.12,54.17,36.46,18
Delhi,"Monday, February 3, 2020",138.5,243.43,50.47,73.96,37.5,27
Delhi,"Tuesday, February 4, 2020",188.42,340.56,92.85,115.76,43.09,47
Delhi,"Wednesday, February 5, 2020",150.08,255.41,41.58,67.5,40.07,28
Delhi,"Thursday, February 6, 2020",118.57,205.43,33.37,60.54,36.16,23
Delhi,"Friday, February 7, 2020",150.15,253.82,64.24,88.53,38.38,32
Delhi,"Saturday, February 8, 2020",149.67,238.17,30.62,54.41,40.72,19
Delhi,"Sunday, February 9, 2020",151.43,247.62,35.28,60.36,40.04,17
Delhi,"Monday, February 10, 2020",174.4,292.44,56.93,82.69,39.99,27
Delhi,"Tuesday, February 11, 2020",176.57,306.12,83.94,107.57,39.73,41
Delhi,"Wednesday, February 12, 2020",172.12,295.05,38.78,64.65,40.92,24
Delhi,"Thursday, February 13, 2020",95.72,179.78,15.54,37.63,36.91,17
Delhi,"Friday, February 14, 2020",73.84,172.28,12.35,30.48,34.06,12
Delhi,"Saturday, February 15, 2020",83.07,174.78,18.16,41.54,32.48,18
Delhi,"Sunday, February 16, 2020",132.63,237.81,42.02,70.95,38.77,24
Delhi,"Monday, February 17, 2020",158.69,282.84,61.48,88.49,42.77,31
Delhi,"Tuesday, February 18, 2020",125.53,238.91,39.22,67.21,37.01,21
Delhi,"Wednesday, February 19, 2020",138.46,286.39,87.96,111.77,44.11,37
Delhi,"Thursday, February 20, 2020",98.84,223.69,10.13,32.65,39.61,12
Delhi,"Friday, February 21, 2020",53.11,85.49,8.84,26.24,35.81,20
Delhi,"Saturday, February 22, 2020",63.62,123.44,29.86,50.12,33.46,24
Delhi,"Sunday, February 23, 2020",105.71,182.2,41.97,61.5,38.33,28
Delhi,"Monday, February 24, 2020",70.59,145.05,29.23,51.6,33.19,21
Delhi,"Tuesday, February 25, 2020",127.75,224.02,27.87,52.38,39.61,19
Delhi,"Wednesday, February 26, 2020",141.81,258.62,56.86,78.58,42.7,31
Delhi,"Thursday, February 27, 2020",107.28,203.77,22.85,46.13,43.64,22
Delhi,"Friday, February 28, 2020",83.48,161.36,8.21,26.32,41.44,12
Delhi,"Saturday, February 29, 2020",60.01,115.82,9.66,27.57,34.88,16
Delhi,"Sunday, March 1, 2020",42.83,91.88,20.57,41.36,31.4,22
Delhi,"Monday, March 2, 2020",99.34,203.51,64.58,85.92,39.78,38
Delhi,"Tuesday, March 3, 2020",86.26,188.73,50.52,71.98,37.02,39
Delhi,"Wednesday, March 4, 2020",82.9,193.79,40.18,60.78,37.32,28
Delhi,"Thursday, March 5, 2020",31.43,67.5,11.78,28.54,32.27,16
Delhi,"Friday, March 6, 2020",21.32,38.5,12.55,29.75,29.56,15
Delhi,"Saturday, March 7, 2020",40.96,85.45,17.41,34.85,29.01,21
Delhi,"Sunday, March 8, 2020",72.1,140.22,45.65,61.74,31.51,36
Delhi,"Monday, March 9, 2020",58.04,133.75,18.86,34.79,29.29,17
Delhi,"Tuesday, March 10, 2020",84.35,160.91,14.46,29.74,30.99,16
Delhi,"Wednesday, March 11, 2020",55.19,112.57,10.1,24.99,32.88,12
Delhi,"Thursday, March 12, 2020",56.92,155.18,21.91,39.57,35.31,20
Delhi,"Friday, March 13, 2020",68.72,209.02,29.31,49,31.36,24
Delhi,"Saturday, March 14, 2020",39.41,85.26,14.67,32.7,34.29,18
Delhi,"Sunday, March 15, 2020",60.99,124.24,26.33,46.69,31.09,23
Delhi,"Monday, March 16, 2020",61.61,144.37,21.37,44.12,31.07,20
Delhi,"Tuesday, March 17, 2020",69.7,160.15,26.05,48.87,32.31,21
Delhi,"Wednesday, March 18, 2020",68.93,162.56,29.29,53.31,32.99,29
Delhi,"Thursday, March 19, 2020",90.62,195.15,37.81,59.24,36.15,34
Delhi,"Friday, March 20, 2020",90.31,200.79,30.21,55.88,34.3,37
Delhi,"Saturday, March 21, 2020",82.39,184.81,31.58,54.04,36.61,34
Delhi,"Sunday, March 22, 2020",78.61,134.46,14.49,30.31,32.61,21
Delhi,"Monday, March 23, 2020",54.26,100.55,11.75,25.31,30.31,16
Delhi,"Tuesday, March 24, 2020",55.85,103.62,12.3,26.48,31.91,16
Delhi,"Wednesday, March 25, 2020",37.87,68.03,13.09,22.57,34.43,14
Delhi,"Sunday, April 5, 2020",51.79,96.88,10.99,22.78,25.14,12
Delhi,"Monday, April 6, 2020",59.91,114.88,11.05,22.68,26.41,13
Delhi,"Tuesday, April 14, 2020",58.22,144.7,8.83,22.96,28.76,13
Delhi,"Wednesday, April 15, 2020",58.31,190.98,10.37,24.05,28.36,12
Delhi,"Thursday, April 16, 2020",69.8,191.17,11.86,25.66,30.36,14
Delhi,"Monday, April 20, 2020",52.86,113.25,12.38,25.55,31.57,16
Delhi,"Wednesday, April 22, 2020",58.25,130.99,10.78,24.17,29.39,14
Delhi,"Thursday, April 23, 2020",54.71,127.82,9.42,22.92,30.02,17
Delhi,"Friday, April 24, 2020",65.91,138.46,11,24.87,32.62,13
Delhi,"Wednesday, April 29, 2020",55.18,114.91,12.66,22.66,28.86,13
Delhi,"Friday, May 1, 2020",61.04,143.11,11.8,20.45,36.43,12
Delhi,"Tuesday, May 5, 2020",56.24,115.91,13.93,24.06,30.86,15
Delhi,"Wednesday, May 6, 2020",58.44,169.61,13.75,25.58,29.53,13
Delhi,"Friday, May 8, 2020",51.09,120.82,10.02,20.69,27.98,13
Delhi,"Saturday, May 9, 2020",54.18,126.9,9.47,19.17,30.14,12
Delhi,"Tuesday, May 12, 2020",43.19,94.4,4.42,14.62,29.43,13
Delhi,"Wednesday, May 13, 2020",68.8,159.2,5.09,16.74,32.29,15
Delhi,"Thursday, May 14, 2020",56.17,126.53,9.04,21.86,30.82,15
Delhi,"Friday, May 15, 2020",47.44,101.93,6.76,18.9,27.39,13
Delhi,"Saturday, May 16, 2020",81.87,151.8,6.11,19.89,27.62,12
Delhi,"Sunday, May 17, 2020",98.63,187.24,9.24,26.01,28.76,16
Delhi,"Monday, May 18, 2020",101.02,192.68,11.31,29.28,28.97,18
Delhi,"Tuesday, May 19, 2020",106.63,208.65,16.68,38.49,30.58,23
Delhi,"Wednesday, May 20, 2020",67.8,155.41,8.79,25.93,28.73,16
Delhi,"Thursday, May 21, 2020",55.92,163.77,9.67,25.81,25.55,15
Delhi,"Friday, May 22, 2020",94.37,213.47,17.16,40.17,28.56,26
Delhi,"Saturday, May 23, 2020",74.92,209.49,16.74,37.85,28.82,29
Delhi,"Sunday, May 24, 2020",55.37,179.3,8.13,21.76,26.54,15
Delhi,"Monday, May 25, 2020",61.46,162.41,9.3,25,27.22,14
Delhi,"Tuesday, May 26, 2020",55.38,190.11,19.09,37.41,27.06,24
Delhi,"Wednesday, May 27, 2020",43.22,161.76,7.58,21.37,25.79,17
Delhi,"Monday, June 1, 2020",41.05,80.47,5.87,17.6,35,17
Delhi,"Tuesday, June 2, 2020",45.9,98.32,7.25,19.94,35.78,21
Delhi,"Wednesday, June 3, 2020",50.62,114.01,7.07,21.64,36.05,20
Delhi,"Thursday, June 4, 2020",68.24,143.79,11.87,29.57,38.85,30
Delhi,"Friday, June 5, 2020",42.43,87.05,7.6,20.45,35.51,18
Delhi,"Sunday, June 7, 2020",39.99,91.17,6.5,17.92,30.79,17
Delhi,"Monday, June 8, 2020",46.9,103.27,7.94,21.44,31.81,20
Delhi,"Tuesday, June 9, 2020",64.77,148.67,11.04,28.36,33.83,28
Delhi,"Wednesday, June 10, 2020",58.9,156.29,16.38,35.09,33.27,25
Delhi,"Thursday, June 11, 2020",54.69,134.36,12.37,30,36.54,22
Delhi,"Friday, June 12, 2020",64,152.7,12.41,29.74,38.64,20
Delhi,"Saturday, June 13, 2020",52.36,129.33,8.9,22.93,36.62,17
Delhi,"Sunday, June 14, 2020",71.08,150.28,8.19,22.01,40,23
Delhi,"Monday, June 15, 2020",48.69,120.23,7.8,21.79,35.38,17
Delhi,"Tuesday, June 16, 2020",39.87,107.99,7.35,19.98,32.62,19
Delhi,"Wednesday, June 17, 2020",34.35,92.58,5.47,14.73,29.4,15
Delhi,"Thursday, June 18, 2020",36.84,100.62,6.02,15.69,28.68,12
Delhi,"Friday, June 19, 2020",57.6,205.56,6.58,15.57,27.96,14
Delhi,"Saturday, June 20, 2020",35.96,108.73,6.53,17.92,26.38,14
Delhi,"Sunday, June 21, 2020",39.7,95.63,7.21,19.89,28.84,18
Delhi,"Monday, June 22, 2020",39.47,77.48,5.67,17.46,34.32,18
Delhi,"Tuesday, June 23, 2020",29.02,64.12,6.22,15.33,33.32,13
Delhi,"Wednesday, June 24, 2020",30.91,62.61,6.63,15.72,31.45,12
Delhi,"Thursday, June 25, 2020",38.37,77.76,9.33,21.17,30.48,19
Delhi,"Friday, June 26, 2020",50.01,112.08,9.67,21.75,32.64,23
Delhi,"Saturday, June 27, 2020",39.8,155.94,10.88,22.47,31.43,20
Delhi,"Sunday, June 28, 2020",59.52,308.65,12.67,23.86,29.27,25
Delhi,"Monday, June 29, 2020",44.86,184.12,10.5,21.94,27.97,24
Delhi,"Tuesday, June 30, 2020",39.8,91.98,5.99,15.44,28.48,16
Delhi,"Wednesday, July 1, 2020",54.01,128.66,6.33,16.81,29.06,24
Bengaluru,"Sunday, September 11, 2016",24.72,57.37,4.12,0,43.84,0
Bengaluru,"Saturday, November 5, 2016",55.03,117.02,8.25,0,28.78,3
Bengaluru,"Thursday, November 10, 2016",49.03,130.54,8.22,0,27.67,3
Bengaluru,"Wednesday, November 16, 2016",35.8,130.25,10.26,0,24.15,4
Bengaluru,"Tuesday, November 22, 2016",91.6,141.03,9.41,0,39.39,3
Bengaluru,"Wednesday, November 23, 2016",47.76,173.09,10.82,0,39.88,8
Bengaluru,"Thursday, November 24, 2016",86.62,152.15,9.06,0,19.16,7
Bengaluru,"Friday, November 25, 2016",46.12,158.04,12.75,0,17.7,3
Bengaluru,"Saturday, November 26, 2016",46.87,164.12,14.9,0,17.32,4
Bengaluru,"Sunday, November 27, 2016",53.71,171.52,17.18,0,17.2,4
Bengaluru,"Monday, November 28, 2016",49.9,176.99,15.78,0,27.25,5
Bengaluru,"Tuesday, November 29, 2016",59.3,194.37,11.64,0,27.55,5
Bengaluru,"Wednesday, November 30, 2016",49.69,170.26,9.74,0,26.58,4
Bengaluru,"Thursday, December 1, 2016",45.84,137.86,12.77,0,27.97,4
Bengaluru,"Friday, December 2, 2016",22.14,78.55,10.95,0,30,9
Bengaluru,"Saturday, December 3, 2016",18.3,102.86,14.52,0,37.49,3
Bengaluru,"Sunday, December 4, 2016",24.44,136.05,10.4,0,28.44,4
Bengaluru,"Monday, December 5, 2016",23.63,124.78,14.4,0,29.23,7
Bengaluru,"Tuesday, December 6, 2016",36.97,155.51,14.79,0,27.6,5
Bengaluru,"Thursday, December 8, 2016",32.59,128.54,15.8,0,26.6,3
Bengaluru,"Friday, December 9, 2016",44.96,135,10.65,0,24.42,5
Bengaluru,"Saturday, December 10, 2016",30.37,124.8,7.35,0,24,6
Bengaluru,"Sunday, December 11, 2016",24.98,138.06,10.07,0,32.37,5
Bengaluru,"Thursday, December 15, 2016",28.47,142.64,14.16,0,27.42,3
Bengaluru,"Friday, December 16, 2016",34.57,137.45,14.64,0,36.2,3
Bengaluru,"Saturday, December 17, 2016",36.97,143.58,8.67,0,23.44,6
Bengaluru,"Sunday, December 18, 2016",35.21,130.91,7.48,0,28.81,6
Bengaluru,"Monday, December 19, 2016",37.8,144.73,8.19,0,20.01,6
Bengaluru,"Tuesday, December 20, 2016",19.09,121.19,6.35,0,18.42,5
Bengaluru,"Wednesday, December 21, 2016",19.68,99.9,6.17,0,16.41,5
Bengaluru,"Thursday, December 22, 2016",39.64,176.96,7.26,0,17.54,7
Bengaluru,"Friday, December 23, 2016",43.67,150.64,15.23,0,17.39,14
Bengaluru,"Saturday, December 24, 2016",57.79,141.76,14.19,0,18.3,6
Bengaluru,"Sunday, December 25, 2016",39.11,145.35,5.4,0,17.31,4
Bengaluru,"Monday, December 26, 2016",34.02,121.66,7.15,0,17.08,4
Bengaluru,"Tuesday, December 27, 2016",53.5,111.09,5.22,0,16.9,4
Bengaluru,"Wednesday, December 28, 2016",38.53,80.87,2.34,0,17.07,3
Bengaluru,"Thursday, December 29, 2016",44.9,112.78,7.43,0,16.91,
Bengaluru,"Friday, December 30, 2016",54.65,134.46,9.58,0,17.46,
Bengaluru,"Tuesday, January 3, 2017",26.66,106.4,9.8,0,19.41,5
Bengaluru,"Wednesday, January 4, 2017",36.93,118.86,6.9,0,24.85,3
Bengaluru,"Thursday, January 5, 2017",36.09,114.62,7.03,0,25.09,3
Bengaluru,"Friday, January 6, 2017",41.53,131.53,7.88,0,24.47,3
Bengaluru,"Saturday, January 7, 2017",47.48,140.54,7.12,0,25.17,3
Bengaluru,"Monday, January 9, 2017",43.11,136.23,8.29,0,24.41,4
Bengaluru,"Tuesday, January 10, 2017",74.1,125.23,4.58,0,24.92,5
Bengaluru,"Wednesday, January 11, 2017",42.42,142.13,6.56,0,25.29,4
Bengaluru,"Thursday, January 12, 2017",24.26,140.88,7.53,0,26.47,3
Bengaluru,"Tuesday, January 17, 2017",37.02,130.28,9.83,0,23.88,
Bengaluru,"Wednesday, January 18, 2017",39.68,111.56,7.37,0,22.76,
Bengaluru,"Thursday, January 19, 2017",31.59,104.2,10.26,0,23.03,
Bengaluru,"Friday, January 20, 2017",39.92,116.54,11.78,0,24.05,
Bengaluru,"Saturday, January 21, 2017",40.34,103.46,16.09,0,23.84,
Bengaluru,"Monday, January 23, 2017",49.45,125.79,16.15,0,22.23,0
Bengaluru,"Wednesday, February 8, 2017",41.94,91.18,6.83,0,20.2,5
Bengaluru,"Thursday, February 9, 2017",38.04,103.85,6.81,0,21.68,5
Bengaluru,"Friday, February 10, 2017",36.09,102.51,6.31,0,20.99,4
Bengaluru,"Saturday, February 11, 2017",29.54,93.69,8.73,0,21.44,3
Bengaluru,"Sunday, February 12, 2017",27.65,81.87,10.35,0,22.83,4
Bengaluru,"Monday, February 13, 2017",30.98,71.6,9.51,0,23.08,
Bengaluru,"Tuesday, February 14, 2017",34.94,71.16,8.05,0,28.08,
Bengaluru,"Wednesday, February 15, 2017",40.41,78.71,11.32,0,24.68,
Bengaluru,"Thursday, February 16, 2017",34.8,86.61,11.7,0,23.65,
Bengaluru,"Friday, February 17, 2017",47.98,114.34,9.36,0,22.85,
Bengaluru,"Saturday, February 18, 2017",47.56,99.64,12.85,0,22.95,
Bengaluru,"Sunday, February 19, 2017",41.4,108.35,17.34,0,22.5,
Bengaluru,"Monday, February 20, 2017",53.85,115.91,21.36,0,22.25,0
Bengaluru,"Wednesday, February 22, 2017",42.13,116.85,9.87,0,21.67,4
Bengaluru,"Thursday, February 23, 2017",44.09,107.48,13.23,0,22.22,4
Bengaluru,"Friday, February 24, 2017",42.73,92.91,10.08,0,21.92,3
Bengaluru,"Saturday, February 25, 2017",40.96,86.08,8.08,0,22.93,3
Bengaluru,"Thursday, March 9, 2017",32.53,98.45,7.46,0,35.13,3
Bengaluru,"Friday, March 17, 2017",39.28,107.17,6.33,0,27.37,3
Bengaluru,"Sunday, March 19, 2017",32.31,81.68,4.96,0,25.66,3
Bengaluru,"Wednesday, March 22, 2017",43.96,105.81,6.52,0,23.98,5
Bengaluru,"Thursday, March 23, 2017",44.26,102.04,8.71,0,24.06,3
Bengaluru,"Saturday, March 25, 2017",47.51,114.14,11.76,0,20.79,3
Bengaluru,"Tuesday, March 28, 2017",55.94,105.81,4.71,0,25.2,3
Bengaluru,"Friday, March 31, 2017",55.9,94.22,5.13,0,22.44,3
Bengaluru,"Saturday, April 1, 2017",51.65,108.37,5.59,0,24.02,3
Bengaluru,"Saturday, April 8, 2017",36.66,103.5,7.3,0,26.68,3
Bengaluru,"Thursday, April 27, 2017",40.01,100.72,7.39,0,28.45,3
Bengaluru,"Wednesday, May 3, 2017",66.24,87.15,10.17,0,28.37,0
Bengaluru,"Monday, May 29, 2017",21.08,60.65,6.93,0,23.67,0
Bengaluru,"Tuesday, May 30, 2017",23.2,56.28,4.93,0,23.64,0
Bengaluru,"Wednesday, May 31, 2017",22.87,77.5,4.43,0,23.73,0
Bengaluru,"Friday, June 2, 2017",20.19,60.05,5.35,0,23.66,0
Bengaluru,"Saturday, June 3, 2017",20.98,56.9,7,0,23.86,0
Bengaluru,"Sunday, June 11, 2017",16.51,77.75,7.41,0,23.52,0
Bengaluru,"Saturday, June 24, 2017",25.35,123.16,19.79,0,35.99,0
Bengaluru,"Sunday, June 25, 2017",25.16,89.68,17.58,0,31.68,0
Bengaluru,"Tuesday, June 27, 2017",37.61,111.77,13.6,0,31.97,0
Bengaluru,"Wednesday, June 28, 2017",37.34,97.49,10.09,0,32.02,0
Bengaluru,"Thursday, June 29, 2017",36.44,78.38,12.12,0,32.05,0
Bengaluru,"Friday, June 30, 2017",35.4,107.39,15.16,0,31.99,0
Bengaluru,"Saturday, July 1, 2017",25.33,129.55,24.27,0,31.77,0
Bengaluru,"Monday, July 3, 2017",25.82,93.48,43.48,0,104.87,0
Bengaluru,"Sunday, July 9, 2017",35.29,109.11,17.04,0,32.09,0
Bengaluru,"Sunday, July 16, 2017",17.2,98.67,13.34,0,26.78,0
Bengaluru,"Monday, July 17, 2017",21.05,110.36,11.56,0,26.87,0
Bengaluru,"Tuesday, July 18, 2017",18.45,82.75,12.68,0,26.88,0
Bengaluru,"Thursday, July 20, 2017",31.68,87.62,16.76,0,26.84,0
Bengaluru,"Tuesday, July 25, 2017",28.54,99.2,11.09,0,27.22,3
Bengaluru,"Wednesday, July 26, 2017",23.68,105.63,9.88,0,26.72,0
Bengaluru,"Sunday, August 6, 2017",15.21,81.72,8.53,0,24.46,3
